
id,name,nomen,sex,parent
2396,CLAU2396 C. Claudius (216) C. f. M. n. Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4077
2397,CLAU2397 C. Claudius (217) M. f. M. n. Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1851
2398,CLAU2398 M. Claudius (229) M. f. M. n. Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1851
2399,DOMI2399 Cn. Domitius (11),Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2313
2403,NONI2403 M. Nonius (52) Ani. Sufenas,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2010
2407,RUTI2407 P. Rutilius (27) Lupus,Rutilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1837
2416,CORN2416 L. Cornelius (196) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2196
2416,CORN2416 L. Cornelius (196) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2197
2417,CAEL2417 M. Caelius (35) Vel. Rufus,Caelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4044
2426,PEDU2426 Sex. Peducaeus (6),Peducaeus,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2042
2430,SULP2430 P. Sulpicius (93) P. f. Rufus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1886
2433,SERV2433 P. Servilius (67) P. f. C. n. Isauricus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1814
2435,CONS2435 M. Considius (13) Nonianus,Considius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2010
2438,LAEL2438 D. Laelius (6) Balbus,Laelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2056
2439,MEMM2439 C. Memmius (9),Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2020
2439,MEMM2439 C. Memmius (9),Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3968
2443,SCRI2443 C. Scribonius (11) C. f. C. n. Curio,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1876
2443,SCRI2443 C. Scribonius (11) C. f. C. n. Curio,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4295
2445,CURT2445 M. Curtius (26) Postumus,Curtius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4131
2445,CURT2445 M. Curtius (26) Postumus,Curtius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4132
2450,MUNA2450 L. Munatius (30) L. f. L. n. Cam. Plancus,Munatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4016
2456,"LICI2456 P. Licinius (65, 75) Crassus Iunianus Damasippus = P.? Iunius Brutus Damasippus",Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1980
2457,LUCI2457 C. Lucilius (25) C. f. Pup. Hirrus,Lucilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4933
2458,CASS2458 C. Cassius (59) Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2050
2459,IUNI2459 M. Iunius (53) M. f. Brutus = Q. Servilius Caepio Brutus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1973
2459,IUNI2459 M. Iunius (53) M. f. Brutus = Q. Servilius Caepio Brutus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3870
2463,IUNI2463 M. Iunius (171) Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1966
2466,MINU2466 L. Minucius (38) Vel. Basilus = M. Satrius (1),Minucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4911
2466,MINU2466 L. Minucius (38) Vel. Basilus = M. Satrius (1),Minucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4945
2467,OCTA2467 M. Octavius (33) Cn. f.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2031
2477,MUNA2477 T. Munatius (32) Cam. Plancus Bursa,Munatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4016
2478,POMP2478 Q. Pompeius (41) Rufus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3866
2478,POMP2478 Q. Pompeius (41) Rufus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3867
2480,CAEC2480 L. Caecilius (75) L. f. Metellus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2150
2488,VALE2488 C. Valerius (169) L. f. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1992
2488,VALE2488 C. Valerius (169) L. f. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4914
2489,"IUNI2489 D. Iunius (55a, Supb. 5.369) D. f. D. n. Brutus Albinus",Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2023
2489,"IUNI2489 D. Iunius (55a, Supb. 5.369) D. f. D. n. Brutus Albinus",Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4269
2495,VIBI2495 C. Vibius (16) C. f. C. n. Tro. Pansa Caetronianus,Vibius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3526
2497,ANTO2497 C. Antonius (20) M. f. M. n.,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2077
2497,ANTO2497 C. Antonius (20) M. f. M. n.,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3878
2501,"FUFI2501 Q. Fufidius (7, cf. 5) Q. f. Cor. (step)",Fufidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4393
2515,CORN2515 P. Cornelius (141) P. f. Dolabella = P. Cornelius Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2176
2518,SCRI2518 L. Scribonius (20) L. f. Libo,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3080
2518,SCRI2518 L. Scribonius (20) L. f. Libo,Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4939
2523,ANTO2523 L. Antonius (23) M. f. M. n. Pietas,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2077
2523,ANTO2523 L. Antonius (23) M. f. M. n. Pietas,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3878
2524,COEL2524 C. Coelius (14) Caldus,Coelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3129
2534,MARC2534 L. Marcius (77) L. f. L. n. Philippus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2303
2536,VALE2536 M. Valerius (268) M. f. Lem. Messalla Rufus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3971
2536,VALE2536 M. Valerius (268) M. f. Lem. Messalla Rufus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4283
2542,QUIN2542 Sex. Quinctilius (17) Varus,Quinctilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2376
2543,CALP2543 Cn. Calpurnius (95) Cn. f. Cn. n. Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2274
2543,CALP2543 Cn. Calpurnius (95) Cn. f. Cn. n. Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4767
2550,CORN2550 L. Cornelius (70) P. f. Balbus ('Balbillus'),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4772
2553,ASIN2553 C. Asinius (25) Cn. f. Arn. Pollio,Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4290
2554,HORT2554 Q. Hortensius (8) Q. f. L. n. Hortalus,Hortensius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1902
2559,IULI2559 L. Iulius (144) L. f. L. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2044
2560,LUCR2560 Q. Lucretius (36) Vespillo,Lucretius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3899
2563,TULL2563 M. Tullius (30) M. f. M. n. Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2072
2563,TULL2563 M. Tullius (30) M. f. M. n. Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3940
2564,VALE2564 C. Valerius (365) Aem. Triarius,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2117
2564,VALE2564 C. Valerius (365) Aem. Triarius,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3933
2567,MARC2567 Q. Marcius (83) L. f. Pap. Philippus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1764
2568,RABI2568 C. Rabirius (Curtius) (6) C. f. Postumus,Rabirius (Curtius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4131
2568,RABI2568 C. Rabirius (Curtius) (6) C. f. Postumus,Rabirius (Curtius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4132
2570,"CLAU2570 M. Claudius (232, cf. 233) M. f. Marcellus Aeserninus",Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4025
2571,CLAU2571 Ti. Claudius (254) Ti. f. Ap. n. Nero,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2248
2572,CORN2572 P. Cornelius (232) Lentulus Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2082
2573,CORN2573 Q. Cornificius (8) Q. f. Mae.,Cornificius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2181
2575,CASS2575 L. Cassius (65) Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2050
2576,TITI2576 L.? Titius (13) L. f. Hispanus,Titius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3857
2581,TERE2581 A. Terentius (91) Varro Murena,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2085
2593,"OPIM2593 M. Opimius (9, cf. 2)",Opimius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3126
2597,IULI2597 C. Iulius (132) C. f. C. n. Fab. Caesar Octavianus = C. Octavius C. f. Sca. Thurinus (or Caepias),Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2104
2597,IULI2597 C. Iulius (132) C. f. C. n. Fab. Caesar Octavianus = C. Octavius C. f. Sca. Thurinus (or Caepias),Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3884
2608,CARR2608 C. Carrinas (2) C. f. Col. Qui.,Carrinas,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1977
2609,"VOLC2609 L. Volcacius (9, 18) L. f. Tullus",Volcacius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2178
2617,TITI2617 -. Titius (cf. 13) L. f. Hispanus,Titius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3857
2629,LIVI2629 L. Livineius (3) L. f. Regulus,Livineius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3403
2632,TULL2632 Q. Tullius (32) Q. f. M. n. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2216
2632,TULL2632 Q. Tullius (32) Q. f. M. n. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3966
2633,POMP2633 A. Pompeius (26) Bithynicus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2075
2635,AELI2635 L. Aelius (75) Aem. Lamia,Aelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4136
2639,"APPU2639 M. Appuleius (13, cf. 14) Sex. f.",Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3037
2639,"APPU2639 M. Appuleius (13, cf. 14) Sex. f.",Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4251
2640,ANTI2640 C. Antistius (47) C. f. Vetus,Antistius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2162
2659,ANNI2659 T. Annius (37) Cimber,Annius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4113
2661,"PUPI2661 M. Pupius (11, 12) M. f. M. n. Piso Frugi",Pupius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1974
2661,"PUPI2661 M. Pupius (11, 12) M. f. M. n. Piso Frugi",Pupius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4359
2663,CORN2663 L. Cornelius (107) Cinna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1871
2663,CORN2663 L. Cornelius (107) Cinna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4359
2664,"CORN2664 L. Cornelius (197, cf. 219) Lentulus",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2196
2664,"CORN2664 L. Cornelius (197, cf. 219) Lentulus",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2197
2674,CRIT2674 -. Critonius (1),Critonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1971
2676,CAES2676 L. Caesetius (4) Flavus,Caesetius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4345
2689,CORN2689 -. Cornelius (104) Cinna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2663
2689,CORN2689 -. Cornelius (104) Cinna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3934
2699,DOMI2699 Cn. Domitius (23) L. f. Cn. n. Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2264
2699,DOMI2699 Cn. Domitius (23) L. f. Cn. n. Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4012
2711,MARC2711 L. Marcius (48) L. f. C. n. Censorinus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3552
2717,CORN2717 L. Cornificius (5) L. f.,Cornificius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3180
2719,SERV2719 M. Servilius (21),Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3519
2725,MANL2725 A. Manlius (72) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2250
2725,MANL2725 A. Manlius (72) Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4923
2729,SEST2729 L. Sestius (3) P. f. L. n. Quirinalis Alb-,Sestius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2296
2729,SEST2729 L. Sestius (3) P. f. L. n. Quirinalis Alb-,Sestius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4075
2739,CALP2739 L. Calpurnius (27) Bibulus,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2272
2739,CALP2739 L. Calpurnius (27) Bibulus,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3890
2742,CASS2742 L. Cassius (15) L. f. Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2575
2747,IUNI2747 M. Iunius (172) M. f. D. n. Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1966
2754,PORC2754 M. Porcius (13) Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2241
2754,PORC2754 M. Porcius (13) Pap. Cato,Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4260
2758,VALE2758 M. Valerius (261) M. f. M. n. Messalla Corvinus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2107
2758,VALE2758 M. Valerius (261) M. f. M. n. Messalla Corvinus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4191
2762,MARC2762 L. Marcius (64) Figulus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2226
2768,VILL2768 -. Villius (4) L. f. Annalis,Villius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2358
2773,PLAE2773 L. Plaetorius (15) Cestianus,Plaetorius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2087
2777,LABI2777 Q. Labienus (5) T. f. Parthicus,Labienus,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2292
2781,"CORN2781 L.? Cornelius (219, cf. 217) Lentulus Cruscellio",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2356
2802,GELL2802 L. Gellius (18) L. f. L. n. Poplicola,Gellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1822
2802,GELL2802 L. Gellius (18) L. f. L. n. Poplicola,Gellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4191
2803,PEDI2803 Q. Pedius (2),Pedius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2370
2803,PEDI2803 Q. Pedius (2),Pedius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4249
2808,VIPS2808 M. Vipsanius (2) L. f. Agrippa,Vipsanius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4949
2819,CORN2819 L. Cornelius (69) L. f. Clu. Balbus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4777
2821,CANI2821 L. Caninius (4) L. f. Pol. Gallus,Caninius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2401
2823,SEMP2823 L. Sempronius (26) L. f. L. n. Fal. Atratinus,Sempronius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2305
2834,TITI2834 M. Titius (18) L. f.,Titius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2981
2834,TITI2834 M. Titius (18) L. f.,Titius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4364
2852,NASI2852 Q. Nasidius (4),Nasidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2562
2859,OPPI2859 M. Oppius (15) M. f.,Oppius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3896
2860,LICI2860 M. Licinius (58) M. f. M. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2328
2860,LICI2860 M. Licinius (58) M. f. M. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4762
2861,FONT2861 C. Fonteius (20) C. f. Capito,Fonteius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2093
2867,CLAU2867 Ap. Claudius (298) C. f. Ap. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2062
2869,OPPI2869 M. Oppius (24) Capito,Oppius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4951
2882,MIND2882 M. Mindius (5) M. f. Marcellus,Mindius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4442
2895,AEMI2895 L. Aemilius (82) L. f. M. n. Tro. Lepidus Paullus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2350
2896,MEMM2896 C. Memmius (10) C. f. L. n.,Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2261
2896,MEMM2896 C. Memmius (10) C. f. L. n.,Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3920
2898,ASIN2898 Cn.? Asinius (2) Cn. f. Arn. Marrucinus,Asinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4290
2910,ASEL2910 -. Asellius (not in RE) L. f.,Asellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2909
2914,VALE2914 Potitus Valerius (267) (M. f. M. n.?) Messalla,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2107
2927,APPU2927 Sex. Appuleius (17) Sex. f.,Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3037
2927,APPU2927 Sex. Appuleius (17) Sex. f.,Appuleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4251
2930,TERE2930 A. Terentius (92) A. f. Varro Murena,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2581
2931,AEMI2931 Q. Aemilius (79) M'. f. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2038
2931,AEMI2931 Q. Aemilius (79) M'. f. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2341
2931,AEMI2931 Q. Aemilius (79) M'. f. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3924
2959,FABI2959 Q. Fabius (92) Labeo,Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4809
2965,LIVI2965 L. Livius (25) Ocella or Pella,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2018
2970,PLAU2970 M. Plautius (22) Hypsaeus,Plautius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1632
2971,SULP2971 C. Sulpicius (52) Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2316
2973,SERV2973 C. Servilius (91) M. f. M. n. Vatia,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1266
3018,OCTA3018 M. Octavius (32) Cn. f.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1617
3035,ACIL3035 M. Acilius (28) M. f. Caninus,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2583
3045,CAEC3045 C. Caecilius (71) Metellus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1701
3050,LIVI3050 L. Livius (26) L. f. Ocella,Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2965
3051,HERE3051 M. Herennius (41) M. f. Mae. Rufus,Herennius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1819
3098,CORN3098 Ser. Cornelius (208b) Ser. f. Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1363
3126,OPIM3126 M. Opimius (8),Opimius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1639
3127,COEL3127 C. Coelius (13) C. f. C. n. Caldus,Coelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1744
3129,COEL3129 L. Coelius (15) C. f. C. n. Caldus,Coelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1744
3133,CORN3133 P. Cornelius (cf. 331) P. f. P. n. Scipio,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1285
3135,ALBI3135 P. Albius (not in RE) P. f. Qui.,Albius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1667
3144,CALI3144 -. Calidius (cf. 2) Cn. f.,Calidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4160
3154,APPU3154 Cn. (Appuleius) (27) L. f. Saturninus,(Appuleius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2318
3164,CORN3164 P. Cornelius (385) Ser. f. Sulla,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4779
3167,CLAU3167 Q. Claudius (30) Ap. f. Pol.,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1599
3168,CORN3168 C. Cornelius (17) M. f. Ste. (Cethegus?),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1377
3169,CONS3169 Q. Considius (7),Considius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4780
3175,"COSC3175 M. Cosconius (9, cf. 8) M. f. Ter.",Cosconius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1589
3176,EGNA3176 C. Egnatius (27) Cn. f. Cn. n. Maximus,Egnatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3179
3177,CORN3177 Ser. Cornelius (389) Ser. f. Sulla,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4779
3190,FANN3190 C. Fannius (8) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1523
3190,FANN3190 C. Fannius (8) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3464
3190,FANN3190 C. Fannius (8) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3915
3200,"LUTA3200 Cn. Lutatius (1, 12) Cn. f. Ani. Arn. Cerco",Lutatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1327
3201,IULI3201 L. Iulius (141) Sex. f. (Sex. n.) Fal. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1265
3225,POMP3225 Cn. Pompeius (6) Cn. f. Clu.,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4900
3226,POPI3226 P. Popillius (29) P. f. Ter. Laenas,Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1590
3238,POPI3238 Q. Popillius (30) P. f. Rom. Laenas,Popillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1590
3239,PORC3239 P. Porcius (cf. 4 and 19) P. f. (Laeca),Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1084
3258,"SENT3258 C. Sentius (4, cf. 9) C. f. Sab. Saturninus Vetulo",Sentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4905
3268,VELL3268 -. Velleius (4) Capito,Velleius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2836
3271,TITI3271 Q. Titinius (17) C. f. Ter.,Titinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4273
3271,TITI3271 Q. Titinius (17) C. f. Ter.,Titinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4274
3281,MAGI3281 -. Magius (cf. 8) Minat. f. Cor.,Magius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4439
3286,POMP3286 Sex. Pompeius (19) Sex. f. Sex.? n.,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3385
3304,AELI3304 Q. Aelius (156) L. f. Tro. Tubero,Aelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2325
3304,AELI3304 Q. Aelius (156) L. f. Tro. Tubero,Aelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4010
3329,AQUI3329 -. Aquillius (cf. 19) (Florus?),Aquillius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3328
3352,CORN3352 P. Cornelius (266) Merenda,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,689
3359,"MINU3359 Q. Minucius (24, cf. 23) Q. f.",Minucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1062
3359,"MINU3359 Q. Minucius (24, cf. 23) Q. f.",Minucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1064
3363,CORN3363 -. Cornelius (172) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1474
3364,"MANL3364 T. Manlius (2, cf. 37 and 74)",Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1384
3366,LIVI3366 -. Livius or Oppius (Livius 30) Salinator,Livius or Oppius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,952
3369,PORC3369 M. Porcius (15) Cato (Salonianus),Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,907
3369,PORC3369 M. Porcius (15) Cato (Salonianus),Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3944
3372,TREM3372 L. (or Cn.) Tremellius (not in RE) L. f. Cn. n. Scrofa,Tremellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1558
3385,POMP3385 Sex. Pompeius (18) (Sex. f. Cn. n.),Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1675
3391,POST3391 A. Postumius (35) Sp. f. Albinus,Postumius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1703
3402,"CURT3402 M. Curtius (23, cf. 8) Peducaeanus",Curtius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2042
