id,name,nomen,sexid,born,died
1549,PETR1549 M. Petronius (89),Petronius,1,-200,-75
1550,MARC1550 Q. Marcius (90) Rex,Marcius,1,-175,-75
1551,POMP1551 Q. Pompeius (12) A. f.,Pompeius,1,-184,-75
1552,SERV1552 Cn. Servilius (46) Cn. f. Cn. n. Caepio,Servilius,1,-184,-50
1553,AEMI1553 M. Aemilius (83) M. f. M. n. Lepidus Porcina,Aemilius,1,-180,-100
1554,LICI1554 -. Licinius (130) Nerva,Licinius,1,-175,-75
1555,QUIN1555 -. Quinctius (2),Quinctius,1,-175,-75
1556,SERV1556 Q. Servilius (48) Cn. f. Cn. n. Caepio,Servilius,1,-183,-75
1557,DIDI1557 T. Didius (1),Didius,1,-175,-75
1558,TREM1558 L. Tremellius (6) Cn. f. Cam. Scrofa,Tremellius,1,-175,-75
1559,OCCI1559 Q. Occius (1) Achilles,Occius,1,-175,-75
1560,CLAU1560  Claudia (384),Claudia,2,-160,-75
1561,CALP1561 Cn. Calpurnius (73) Piso,Calpurnius,1,-175,-75
1562,HOST1562 L. Hostilius (26) Tubulus,Hostilius,1,-175,-141
1563,POPI1563 M. Popillius (22) M. f. P. n. Laenas,Popillius,1,-200,-75
1565,IUNI1565 D. Iunius (57) M. f. M. n. Brutus Callaicus,Iunius,1,-181,-75
1566,IUNI1566 D. Iunius (161) Silanus Manlianus,Iunius,1,-175,-140
1567,MUCI1567 P. Mucius (17) P. f. Q. n. Scaevola,Mucius,1,-180,-114
1568,CORN1568 L. Cornelius (192) P. f. L. n. Lentulus,Cornelius,1,-175,-130
1569,HOST1569 C. Hostilius (18) A. f. L. n. Mancinus,Hostilius,1,-175,-75
1570,CLAU1570 Ti. Claudius (63) Asellus,Claudius,1,-175,-75
1571,OPPI1571 -. Oppius (3),Oppius,1,-175,-140
1572,ATIL1572 Sex. Atilius (69) M. f. Serranus,Atilius,1,-200,-75
1573,FURI1573 L. Furius (78) Philus,Furius,1,-179,-75
1574,PLAU1574 L. Plautius (20) Hypsaeus,Plautius,1,-175,-75
1575,CALP1575 Q. Calpurnius (86) C. f. C. n. Piso,Calpurnius,1,-180,-75
1576,FULV1576 Ser. Fulvius (64) Q. f. Flaccus,Fulvius,1,-190,-75
1577,"CURI1577 C. Curiatius (3, cf. 10, 11)",Curiatius,1,-175,-75
1578,LICI1578 -.? Licinius (2),Licinius,1,-175,-75
1579,CLAU1579 M. Claudius (26) (Marcellus),Claudius,1,-175,-137
1581,FULV1581 C. Fulvius (53) Q. f. Cn. n. Flaccus,Fulvius,1,-175,-75
1582,ANTI1582 M. Antius (7) Briso,Antius,1,-175,-75
1583,CASS1583 L. Cassius (72) Longinus Ravilla,Cassius,1,-170,-50
1584,"MANL1584 -. Manlius (2, cf. 74)",Manlius,1,-175,-75
1585,RUTI1585 P. Rutilius (9) M. f.,Rutilius,1,-175,-75
1589,COSC1589 M. Cosconius (8) C. f.,Cosconius,1,-175,-75
1590,"POPI1590 P. Popillius (28, cf. 7, 22) C. f. P. n. Laenas",Popillius,1,-175,-100
1591,RUPI1591 P. Rupilius (5) P. f. P. n.,Rupilius,1,-185,-131
1592,MINU1592 Q. Minucius (25),Minucius,1,-175,-75
1594,FABI1594 Q. Fabius (110) Q. Aemiliani f. Q. n. Maximus Allobrogicus,Fabius,1,-164,-100
1595,"MEMM1595 C. Memmius (5, 3)",Memmius,1,-143,-100
1596,RUTI1596 P. Rutilius (34) P. f.  Rufus,Rutilius,1,-158,-75
1597,SEMP1597 -. Sempronius (16) Asellio,Sempronius,1,-175,-75
1598,SEMP1598 C. Sempronius (47) Ti. f. P. n. Gracchus,Sempronius,1,-154,-121
1599,CLAU1599 Ap. Claudius (11) Pulcher,Claudius,1,-175,-75
1600,PERP1600 M. Perperna (4) M. f. L. n.,Perperna,1,-175,-129
1601,POPI1601 C. Popillius (17) C. f. Laenas,Popillius,1,-175,-75
1602,RUPI1602 L. Rupilius (4),Rupilius,1,-175,-75
1603,LUCR1603 -. Lucretius (34) Vespillo,Lucretius,1,-175,-75
1604,MUCI1604 Q. Mucius (1),Mucius,1,-175,-75
1605,MINU1605 Q. Minucius (6),Minucius,1,-175,-75
1606,MUMM1606 Q. Mummius (12),Mummius,1,-175,-75
1607,OCTA1607 M. Octavius (31),Octavius,1,-163,-75
1608,RUBR1608 -. Rubrius (1),Rubrius,1,-175,-75
1609,SATU1609 P. Satureius (1),Satureius,1,-175,-75
1612,TITI1612 C. Titius (6),Titius,1,-175,-75
1613,MUCI1613 Q. Mucius (21) Q. f. Q. n. Scaevola 'Augur',Mucius,1,-170,-87
1614,AQUI1614 M'. Aquillius (10) M'. f. M'. n.,Aquillius,1,-175,-75
1615,FABI1615 Q. Fabius (111) Q. Serviliani f. Q. n. Maximus Eburnus,Fabius,1,-175,-100
1616,ANNI1616 T. Annius (78) T. f. T. n. Rufus,Annius,1,-175,-75
1617,OCTA1617 Cn. Octavius (18) Cn. f. Cn. n.,Octavius,1,-175,-75
1618,ATIN1618 C. Atinius (10) C. f. Hor. Labeo Macerio,Atinius,1,-175,-50
1620,CORN1620 L. Cornelius (105) L. f. Cinna,Cornelius,1,-175,-75
1621,MARC1621 C. Marcius (62) Figulus,Marcius,1,-175,-75
1622,AELI1622 Q. Aelius (155) Tro. Tubero,Aelius,1,-163,-75
1623,PAPI1623 C. Papirius (33) C. f. Carbo,Papirius,1,-163,-119
1624,FULV1624 M. Fulvius (58) M. f. Flaccus,Fulvius,1,-168,-121
1626,AEMI1626 M. Aemilius (71) Lepidus,Aemilius,1,-175,-75
1627,AURE1627 L. Aurelius (180) L. f. L. n. Orestes,Aurelius,1,-175,-50
1628,LATI1628 Ti. (Latinius) (6) Ti. f. Hor. Pandusa,(Latinius),1,-175,-75
1629,SERV1629 Q. Servilius (49) Cn. f. Cn. n. Caepio,Servilius,1,-150,-50
1630,"DOMI1630 Cn. Domitius (20, Supb. 3.349) Cn. f. Cn. n. Ahenobarbus",Domitius,1,-169,-103
1631,"CORN1631 P. Cornelius (202a, Supb. 3.359f.) P. f. Lentulus",Cornelius,1,-175,-75
1632,PLAU1632 M. Plautius (21) Hypsaeus,Plautius,1,-175,-75
1633,CASS1633 C. Cassius (56) Longinus,Cassius,1,-175,-50
1634,SEXT1634 C. Sextius (20) C. f. C. n. Calvinus,Sextius,1,-175,-50
1635,CAEC1635 Q. Caecilius (82) Q. f. Q. n. Metellus Balearicus,Caecilius,1,-175,-50
1636,QUIN1636 T. Quinctius (47) T. f. T.? n. Flamininus,Quinctius,1,-166,-50
1637,LICI1637 M. Licinius (57) Crassus 'Agelastus',Licinius,1,-175,-75
1638,IUNI1638 M. Iunius (123) M. f. M. n. Pennus,Iunius,1,-154,-50
1639,OPIM1639 L. Opimius (4) Q. f. Q. n.,Opimius,1,-175,-57
1642,IULI1642 Sex. Iulius (150) Caesar,Iulius,1,-175,-50
1643,MANI1643 P. Manilius (14) M'. or P. f. P. n.,Manilius,1,-175,-50
1644,AUFE1644 -. Aufeius (not in RE),Aufeius,1,-175,-50
1645,AEMI1645 M. Aemilius (140) M. f. L. n. Cam. Scaurus,Aemilius,1,-162,-88
1646,LICI1646  Licinia (181) C. f.,Licinia,2,-140,-113
1648,AURE1648 L. Aurelius (99) Cotta,Aurelius,1,-175,-50
1649,CAEC1649 L. Caecilius (91) L. f. Q. n. Metellus Delmaticus,Caecilius,1,-161,-103
1650,ACIL1650 M'. Acilius (37) Glabrio,Acilius,1,-175,-50
1651,LIVI1651 M. Livius (17) C. f. M. n. Drusus,Livius,1,-155,-109
1652,MARC1652 Cn. Marcius (45) Censorinus,Marcius,1,-175,-50
1653,"RUBR1653 C.? Rubrius (2, cf. 9)",Rubrius,1,-175,-50
1655,MARC1655 Q. Marcius (91) Q. f. Q. n. Rex,Marcius,1,-175,-50
1656,PORC1656 M. Porcius (10) M. f. M. n. Pap. Cato,Porcius,1,-175,-118
1657,SCRI1657 C. Scribonius (9) Curio,Scribonius,1,-161,-50
1658,MAEV1658 -. Maevius (Mevius 1),Maevius,1,-175,-50
1660,"MARI1660 C. Marius (14, Supb. 6) C. f. C. n. Cor.",Marius,1,-158,-86
1662,SULP1662 C. Sulpicius (51) Ser. f. Ser. n. Galba,Sulpicius,1,-149,-50
1663,CALP1663 L. Calpurnius (23) Bestia,Calpurnius,1,-154,-50
1665,CAEC1665 L. Caecilius (93) Q. f. Q. n. Metellus Diadematus,Caecilius,1,-175,-50
1666,DECI1666 P. Decius (9) (P.? f.) Subolo,Decius,1,-155,-50
1667,ALBI1667 P. Albius (2),Albius,1,-175,-25
1668,AEMI1668 -. Aemilius (not in RE),Aemilius,1,-175,-50
1669,"ATIL1669 L. Atilius (44, cf. Nomentanus 1) Cor. Nomentanus",Atilius,1,-175,-50
1670,HORT1670 Q.? Hortensius (5),Hortensius,1,-175,-50
1671,POST1671 -. Postumius (3),Postumius,1,-175,-50
1674,LICI1674 C. Licinius (88) P. f. Geta,Licinius,1,-175,-50
1675,POMP1675 Sex. Pompeius (17),Pompeius,1,-160,-120
1676,ANNI1676 M. Annius (not in RE),Annius,1,-150,-50
1677,CAEC1677 M. Caecilius (77) Q. f. Q. n. Metellus,Caecilius,1,-175,-50
1678,CORN1678 Cn. Cornelius (373) Sisenna,Cornelius,1,-150,-50
1679,LICI1679 L. Licinius (55) L. f. C. n. Crassus,Licinius,1,-140,-91
1680,ACIL1680 M'. Acilius (26) M'.? f. L. n. Balbus,Acilius,1,-175,-50
1682,PORC1682 C. Porcius (5) M. f. M. n. Pap. Cato,Porcius,1,-157,-100
1683,AURE1683 M. Aurelius (215) Scaurus,Aurelius,1,-150,-105
1686,MINU1686 M. Minucius (54) Q. f. Rufus,Minucius,1,-175,-50
1687,MINU1687 Q. Minucius (56) Rufus,Minucius,1,-175,-50
1689,PAPI1689 Cn. Papirius (37) C. f. Carbo,Papirius,1,-175,-50
1692,MUCI1692 Q. Mucius (22) P. f. P. n. Scaevola 'Pontifex',Mucius,1,-140,-82
1693,CAEC1693 Q. Caecilius (97) L. f. Q. n. Metellus Numidicus,Caecilius,1,-152,-75
1695,CORN1695 P. Cornelius (355) P. f. P. n. Scipio Nasica Serapio,Cornelius,1,-154,-111
1696,PAPI1696 M. Papirius (39) Carbo,Papirius,1,-175,-50
1697,ANON1697 C. - (not in RE) Aarcellus (or Marcellus),-,1,-150,-50
1698,AEMI1698  Aemilia (153),Aemilia,2,-140,-114
1700,MARC1700  Marcia (114),Marcia,2,-150,-113
1701,CAEC1701 C. Caecilius (84) Q. f. Q. n. Metellus Caprarius,Caecilius,1,-157,-50
1702,MEMM1702 L. Memmius (11) C. f. Men.,Memmius,1,-175,-50
1703,POST1703 Sp. Postumius (45) Albinus,Postumius,1,-150,-50
1704,PEDU1704 Sex. Peducaeus (4),Peducaeus,1,-150,-50
1705,ANTO1705 M. Antonius (28) M. f. M. n.,Antonius,1,-143,-87
1706,PLOT1706 Q. Plotius (12) A. f.,Plotius,1,-150,-50
1707,DOMI1707 M. Domitius (not in RE) P. f.,Domitius,1,-150,-50
1712,CALP1712 L. Calpurnius (88) L. f. C. n. Piso Caesoninus,Calpurnius,1,-150,-107
1713,CALP1713 L. Calpurnius (97) Piso Frugi,Calpurnius,1,-150,-111
1714,"MEMM1714 L. Memmius (12, 13)",Memmius,1,-150,-50
1715,CASS1715 L. Cassius (62) L. f. Longinus,Cassius,1,-150,-107
1716,HORT1716 L. (or Q.) Hortensius (2),Hortensius,1,-150,-50
1718,SULP1718 Ser. Sulpicius (59) Ser. f. Ser. n. Galba,Sulpicius,1,-151,-50
1719,BAEB1719 C. Baebius (10),Baebius,1,-150,-50
1720,LICI1720 C. Licinius (134) Nerva,Licinius,1,-149,-50
1722,THOR1722 Sp. Thorius (2),Thorius,1,-142,-50
1723,SEXT1723 P. Sextius (1),Sextius,1,-150,-50
1724,ANNI1724 L. Annius (11),Annius,1,-150,-50
1725,LICI1725 P. Licinius (111) Lucullus,Licinius,1,-150,-50
1726,FABI1726 Q. Fabius (cf. 92) Labeo,Fabius,1,-150,-50
1727,SERG1727 M'. Sergius (17) M'. f.,Sergius,1,-150,-50
1728,"POST1728 A. Postumius (33, cf. 32, 34) Albinus",Postumius,1,-142,-89
1730,ATIL1730 C. Atilius (64) Cam. Serranus,Atilius,1,-150,-50
1731,LUTA1731 Q. Lutatius (7) Q. f. Catulus,Lutatius,1,-149,-87
1732,CORN1732 Cn. Cornelius (321) Scipio,Cornelius,1,-150,-50
1733,MAMI1733 C. Mamilius (7) Limetanus,Mamilius,1,-150,-25
1734,SERV1734 C. Servilius (65) Glaucia,Servilius,1,-142,-100
1735,TURP1735 T. Turpilius (10) Silanus,Turpilius,1,-150,-109
1739,MALL1739 Cn. Mallius (13) Cn. f. Maximus,Mallius,1,-150,-100
1740,ANNI1740 C. Annius (9) T. f. T. n. (Luscus),Annius,1,-150,-25
1741,"AUFI1741 Cn. Aufidius (6, 7)",Aufidius,1,-150,-50
1742,"BILL1742 C. Billienus (Bellienus 4, cf. 3) C. f.",Billienus,1,-143,-50
1743,FLAV1743 C. Flavius (87) C. f. Fimbria,Flavius,1,-154,-75
1744,COEL1744 C. Coelius (12) C. f. C. n. Caldus,Coelius,1,-140,-25
1745,"MANL1745 T. Manlius (61, cf. 16) Mancinus",Manlius,1,-150,-50
1746,CORN1746 L. Cornelius (392) L. f. P. n. Sulla Felix ('Epaphroditus'),Cornelius,1,-138,-78
1747,MANL1747 A. Manlius (12),Manlius,1,-150,-50
1748,POPI1748 C. Popillius (19) Laenas,Popillius,1,-140,-100
1749,AURE1749 L. Aurelius (181) L. f. L. n. Orestes,Aurelius,1,-150,-103
1750,ALBU1750 T. Albucius (2),Albucius,1,-147,-50
1751,BELL1751 L. Bellienus (5),Bellienus,1,-150,-50
1752,ANON1752 L. -onius (not in RE),#NAME?,1,-150,-50
1753,CLAU1753 C. Claudius (302) Ap. f. C. n. Pulcher,Claudius,1,-141,-91
1754,"OCTA1754 Cn. Octavius (21, 82) Q. f. Ruso",Octavius,1,-150,-25
1755,SERV1755 Cn. Servilius (47) Caepio,Servilius,1,-150,-50
1756,LIVI1756 M. Livius (18) M. f. C. n. Drusus,Livius,1,-119,-91
1757,AQUI1757 M'. Aquillius (11) M'. f. M'. n.,Aquillius,1,-150,-88
1758,FLAM1758 T. Flaminius (5),Flaminius,1,-150,-50
1759,LICI1759 L. Licinius (103) Lucullus,Licinius,1,-150,-100
1760,"LICI1760 P. Licinius (135, 136) Nerva",Licinius,1,-150,-50
1762,CASS1762 L. Cassius (63) Longinus,Cassius,1,-150,-50
1763,DOMI1763 Cn. Domitius (21) Cn. f. Cn. n. Ahenobarbus,Domitius,1,-139,-89
1764,MARC1764 L. Marcius (75) Q. f. Q. n. Philippus,Marcius,1,-136,-25
1765,CLOD1765 -. Clodius (1),Clodius,1,-150,-50
1766,APPU1766 L. Appuleius (29) Saturninus,Appuleius,1,-133,-100
1767,POMP1767 Cn. Pompeius (45) Sex. f. Cn. n. Strabo 'Menogenes',Pompeius,1,-132,-87
1768,CLUV1768 C. Cluvius (2) L. f.,Cluvius,1,-175,-50
1769,LUSI1769 C. Lusius (1) Ter.,Lusius,1,-150,-104
1770,TITI1770 M. Titinius (14),Titinius,1,-150,-50
1771,ANON1771 -. - (cf. Servilius 65) Glaucia,-,1,-150,-50
1773,VIBI1773 -. Vibius (3),Vibius,1,-150,-50
1774,AURE1774 L. Aurelius (100) Cotta,Aurelius,1,-135,-25
1775,BAEB1775 M.? Baebius (17?) (Tamphilus),Baebius,1,-150,-50
1776,DIDI1776 T. Didius (5) T. f. Sex. n.,Didius,1,-150,-89
1777,NORB1777 C. Norbanus (5) (Balbus),Norbanus,1,-150,-82
1778,MARI1778 M. Marius (22) Cor.,Marius,1,-150,-25
1779,"SERV1779 C. Servilius (12, cf. 11) (Vatia)",Servilius,1,-150,-50
1780,LICI1780 P. Licinius (61) M. f. P. n. Crassus (Dives),Licinius,1,-150,-87
1781,POMP1781 A. Pompeius (3),Pompeius,1,-150,-102
1782,VETU1782 L. (Veturius) or (Publilius) (Veturius 21) Philo,(Veturius) or (Publilius),1,-150,-50
1783,AEMI1783 M. Aemilius (137) Scaurus,Aemilius,1,-150,-102
1784,CLAU1784 M. Claudius (226) Marcellus,Claudius,1,-150,-25
1785,LUCI1785 C. (Lucilius) (not in RE) Hirrus,(Lucilius),1,-150,-50
1786,GRAT1786 M. Gratidius (2) Cor.,Gratidius,1,-150,-102
1787,CAEC1787 Q. Caecilius (95) Q. f. Q. n. Metellus Nepos,Caecilius,1,-175,-25
1788,LICI1788 L. Licinius (121) Murena,Licinius,1,-150,-50
1789,FUND1789 C. Fundanius (cf. 1) C. f.,Fundanius,1,-100,0
1790,"GABI1790 A. Gabinius (8, cf. 7 and 9)",Gabinius,1,-150,-50
1791,CORN1791 L. Cornelius (138) P. f. L. n. Dolabella,Cornelius,1,-150,-25
1792,CORN1792 Cn. Cornelius (178) Cn. f. Cn. n. Lentulus,Cornelius,1,-150,-25
1794,"CORN1794 L. Cornelius (193, cf. 195, Supb. 3.259) Ser. f. Lentulus",Cornelius,1,-150,-50
1795,CALP1795 L. Calpurnius (89) Piso (Caesoninus),Calpurnius,1,-150,-25
1796,SERV1796 Q. Servilius (50) Caepio,Servilius,1,-131,-90
1797,"CALP1797 Q. Calpurnius (17a, Supb. 3.229f.) Q. f. Piso",Calpurnius,1,-150,-50
1798,IULI1798 C. Iulius (135) L. f. Caesar Strabo Vopiscus,Iulius,1,-130,-87
1799,IULI1799 C. Iulius (130) C. f. L. n. Caesar,Iulius,1,-150,-25
1800,POST1800 L. Postumius (43) L. f. Sp. n. Albinus,Postumius,1,-149,-50
1801,CASS1801 C. Cassius (57) L. f. Longinus,Cassius,1,-150,-25
1802,VALE1802 L. Valerius (178) C.? f. L. n. Flaccus,Valerius,1,-135,-85
1803,EQUI1803 L. Equitius (3) Vel. 'Pseudogracchus',Equitius,1,-150,-100
1804,FURI1804 P. Furius (22),Furius,1,-150,-98
1805,POMP1805 Q. Pompeius (39) Q. f. A.? n. Rufus,Pompeius,1,-129,-88
1806,PORC1806 M. Porcius (12) Pap. Cato,Porcius,1,-130,-98
1807,CLAU1807 Ap. Claudius (296) Ap. f. C. n. Pulcher,Claudius,1,-150,-76
1808,MANL1808 T. Manlius (10) Fab. Fal.,Manlius,1,-200,-100
1809,SAUF1809 C. Saufeius (3),Saufeius,1,-150,-100
1811,APPU1811 C. Appuleius (21) Decianus,Appuleius,1,-150,-75
1812,CALI1812 Q. Calidius (5),Calidius,1,-150,-25
1813,CANU1813 C. Canuleius (3),Canuleius,1,-150,-25
1814,SERV1814 P. Servilius (93) C. f. M. n. Vatia Isauricus,Servilius,1,-134,-44
1815,"VALE1815 L. Valerius (176, 177) L. f. L. n. Flaccus",Valerius,1,-139,-71
1816,DOMI1816 L. Domitius (26) Cn. f. Cn. n. Ahenobarbus,Domitius,1,-150,-82
1817,DURO1817 M. Duronius (3),Duronius,1,-150,-25
1818,SERT1818 Q. Sertorius (3) Qui.,Sertorius,1,-123,-71
1819,HERE1819 M. Herennius (10) M. f.,Herennius,1,-136,-25
1820,SEMP1820 L. Sempronius (18) Asellio,Sempronius,1,-125,-25
1821,VALE1821 C. Valerius (168) C. f. L. n. Flaccus,Valerius,1,-150,-25
1822,GELL1822 L. Gellius (17) L. f. L. n. Tro. Poplicola,Gellius,1,-135,-50
1824,SEMP1824 C. Sempronius (64) Longus,Sempronius,1,-150,-25
1825,IULI1825 L. Iulius (142) L. f. Sex. n. Caesar,Iulius,1,-150,-25
1826,PERP1826 M. Perperna (5) M. f. M. n.,Perperna,1,-148,-49
1828,IULI1828 Sex. Iulius (151) C. f. L.? n. Caesar,Iulius,1,-125,-90
1829,SENT1829 C. Sentius (3) C. f. Ter. (Saturninus),Sentius,1,-150,-25
1830,"REMM1830 -. Remmius (1, 2)",Remmius,1,-175,-25
1831,PORC1831 M. Porcius (11) Pap. Cato,Porcius,1,-150,-25
1832,ANON1832 -. - (not in RE) Aesillas,-,1,-125,-25
1833,MANL1833 L. Manlius (78) Torquatus,Manlius,1,-150,-25
1834,SERG1834 M. Sergius (42) Silus,Sergius,1,-150,-25
1835,PAPI1835 C. Papirius (40) C. f. Carbo Arvina,Papirius,1,-124,-82
1836,CORN1836 P. Cornelius (351) P. f. P. n. Scipio Nasica,Cornelius,1,-150,-25
1837,RUTI1837 P. Rutilius (26) L. f. L. n. Lupus,Rutilius,1,-125,-90
1839,"BRAI1839 Q. Braitius (Bruttius 10, Supb. 3.218) Sura",Braitius,1,-125,-25
1841,PORC1841 L. Porcius (7) M. f. M. n. Pap. Cato,Porcius,1,-150,-89
1842,SEXT1842 C. Sextius (21) Calvinus,Sextius,1,-139,-25
1843,PAPI1843 Cn. Papirius (38) Cn. f. C. n. Carbo,Papirius,1,-129,-82
1845,LUCC1845 L. Lucceius (4) M. f.,Lucceius,1,-125,-25
1847,LUCI1847 L. Lucilius (8) L. f.,Lucilius,1,-150,-25
1848,PERP1848 C. Perperna (2),Perperna,1,-125,-25
1849,SERV1849 Q. Servilius (29),Servilius,1,-125,-90
1850,SULP1850 Ser. Sulpicius (60) C. f. Ani. Galba,Sulpicius,1,-125,-25
1851,CLAU1851 M. Claudius (227) M. f. Arn. Marcellus,Claudius,1,-125,-50
1853,SAUF1853 -. Saufeius (1),Saufeius,1,-125,-25
1854,SEST1854 L. Sestius (2),Sestius,1,-150,-56
1860,ANIC1860 Q. Anicius (not in RE) L. f.,Anicius,1,-125,-25
1861,DECI1861 C. Decidius (not in RE) C. f. Rufus,Decidius,1,-125,-25
1863,EGNA1863 C. Egnatius (not in RE) C. f. Rufus,Egnatius,1,-125,-25
1864,ANON1864 C. - (?),-,1,-125,-25
1865,AEMI1865 Mam. Aemilius (80) Mam. f. Lepidus Livianus,Aemilius,1,-119,-59
1866,AURE1866 C. Aurelius (96) M. f. Cotta,Aurelius,1,-124,-73
1867,FONT1867 -. Fonteius (31),Fonteius,1,-125,-25
1868,"CAEL1868 C. Caelius (6, Caecilius 12)",Caelius,1,-125,-25
1869,CAEC1869 M. Caecilius (44) Cornutus,Caecilius,1,-125,-25
1870,CASS1870 C. Cassius (10),Cassius,1,-125,-25
1871,CORN1871 L. Cornelius (106) L. f. L. n. Cinna,Cornelius,1,-125,-84
1872,CORN1872 L. Cornelius (272) Merula,Cornelius,1,-130,-87
1873,OCTA1873 Cn. Octavius (20) Cn. f. Cn. n.,Octavius,1,-130,-87
1874,POST1874 L. Postumius (13),Postumius,1,-125,-90
1875,CAEC1875 Q. Caecilius (85) L.? f. Metellus Celer,Caecilius,1,-125,-25
1876,SCRI1876 C. Scribonius (10) C. f. Curio 'Burbuleius',Scribonius,1,-119,-53
1877,VARI1877 Q. Varius (7) Severus Hybrida Sucronensis,Varius,1,-124,-83
1878,LUTA1878 Q. Lutatius (14) Cerco,Lutatius,1,-150,-50
1880,ACIL1880 L. Acilius (8),Acilius,1,-125,-25
1881,BAEB1881 C. Baebius (11),Baebius,1,-125,-25
1882,CORN1882 L. Cornelius (338) L. f. L. n. Scipio Asiaticus (Asiagenus),Cornelius,1,-129,-25
1883,CORN1883 P. Cornelius (203) Lentulus,Cornelius,1,-125,-87
1884,FONT1884 -. Fonteius (2),Fonteius,1,-125,-91
1885,PLAU1885 A. Plautius (Plotius) (7),Plautius (Plotius),1,-125,-25
1886,SULP1886 P. Sulpicius (92) (Rufus),Sulpicius,1,-124,-88
1887,VALE1887 M.? Valerius (249) Messalla,Valerius,1,-125,-25
1888,VALE1888 M'.? Valerius (248) Messalla,Valerius,1,-175,-50
1889,CAEC1889 Q. Caecilius (98) Q. f. L. n. Metellus Pius,Caecilius,1,-129,-64
1891,GABI1891 P. Gabinius (13),Gabinius,1,-130,0
1892,OPPI1892 Q. Oppius (20) Q. f.,Oppius,1,-125,-25
1894,SEMP1894 A. Sempronius (17) Asellio,Sempronius,1,-125,-89
1895,SEXT1895 P. Sextilius (12) Fal. Rufus,Sextilius,1,-125,-25
1896,CALP1896 L. Calpurnius (98) Piso Frugi,Calpurnius,1,-125,0
1897,CASS1897 L. Cassius (12),Cassius,1,-125,-25
1898,MEMM1898 L. Memmius (14) L. f. Gal.,Memmius,1,-125,-25
1900,PLAU1900 M. Plautius (29) Silvanus,Plautius,1,-125,-25
1901,MINU1901 Q. Minucius (66) M. f. Ter. Thermus,Minucius,1,-150,-25
1902,HORT1902 Q. Hortensius (13) L. f. Hortalus,Hortensius,1,-114,-50
1903,LICI1903 L. Licinius (104) L. f. L. n. Lucullus Ponticus,Licinius,1,-117,-56
1904,ATTI1904 P. Attius (not in RE) P. f. Ouf.,Attius,1,-125,-25
1905,MALO1905 M. Maloleius (RE 14.918) M. f.,Maloleius,1,-125,-25
1908,ANNI1908 T. Annius (not in RE) T. f. Ouf. Luscus or Rufus,Annius,1,-125,-25
1909,AURE1909 M. Aurelius (216) M. f. Vol. Scaurus,Aurelius,1,-125,0
1910,VOLU1910 L. Volumnius (3) L. f. Ani.,Volumnius,1,-125,-50
1911,POMP1911 T. Pompeius  (not in RE) T. f. Cor. (Longinus),Pompeius ,1,-125,-25
1912,RABI1912 C. Rabirius (5) C. f. Gal.,Rabirius,1,-125,0
1913,AEBU1913 D. Aebutius (3) D. f. Cor.,Aebutius,1,-125,-87
1914,TEIE1914 M. Teiedius (1) M. f. Pol.,Teiedius,1,-125,-25
1915,FUND1915 C. Fundilius (1) C. f. Qui.,Fundilius,1,-125,-25
1916,MAIA1916 -.? M(aia)nius (not in RE),M(aia)nius,1,-125,-25
1917,MANL1917 -. Manlius (59) Vel. Maltinus,Manlius,1,-125,-25
1918,MANC1918 -. Mancinus (Manlius 61),Mancinus,1,-125,-25
1919,COSC1919 C. Cosconius (3),Cosconius,1,-125,-25
1920,"GABI1920 A. Gabinius (9, cf. 8)",Gabinius,1,-125,-89
1922,"ANON1922 -. - (RE 13.1552, s. v. Lucanius) Lucanus",-,1,-125,-25
1924,OTAC1924 -. Otacilius (1),Otacilius,1,-125,-25
1928,ANCH1928 Q. Ancharius (2),Ancharius,1,-125,-87
1929,IUNI1929 M. Iunius (51) Brutus,Iunius,1,-125,-82
1930,LICI1930 L. Licinius (122) L. f. Murena,Licinius,1,-125,0
1931,SERV1931 -. Servilius (3),Servilius,1,-125,-25
1932,ANTI1932 P. Antistius (18),Antistius,1,-124,-25
1933,GRAT1933 M. Gratidius (1) Cor.,Gratidius,1,-125,-88
1934,MINU1934 L. Minucius (37) L. f. Vel. Basilus,Minucius,1,-125,-70
1935,MUMM1935 C. Mummius (6),Mummius,1,-125,-25
1936,MINU1936 -.? Minucius (49) Rufus,Minucius,1,-125,-25
1937,POPI1937 C. Popillius (2),Popillius,1,-125,-25
1938,LUCI1938 Sex. Lucilius (15),Lucilius,1,-125,-86
1939,MAGI1939 P. Magius (10),Magius,1,-120,-25
1940,MARI1940 M. Marius (42) Cor. Gratidianus,Marius,1,-125,-82
1941,MILO1941 C. Milonius (2),Milonius,1,-125,-87
1942,VERG1942 M. Vergilius (4),Vergilius,1,-115,-25
1944,ANNI1944 P. Annius (17),Annius,1,-125,-25
1945,CLAU1945 Ap. Claudius (12),Claudius,1,-125,-25
1946,FLAV1946 C. Flavius (88) Fimbria,Flavius,1,-115,-85
1947,MARC1947 C. Marcius (43) Censorinus,Marcius,1,-111,-82
1949,LUTA1949 Q. Lutatius (8) Q. f. Q. n. Catulus,Lutatius,1,-119,-59
1951,HORT1951 L. Hortensius (6),Hortensius,1,-125,-25
1952,MUNA1952 L.? Munatius (28) C. f. (Plancus),Munatius,1,-125,-25
1956,COEL1956 P. Coelius (Caelius 16) Caldus,Coelius,1,-125,-87
1957,IULI1957 C. Iulius (131) C. f. C. n. Fab. Caesar,Iulius,1,-100,-44
